"code","iso","country","NSR.raw.1961","NSR.raw.1962","NSR.raw.1963","NSR.raw.1964","NSR.raw.1965","NSR.raw.1966","NSR.raw.1967","NSR.raw.1968","NSR.raw.1969","NSR.raw.1970","NSR.raw.1971","NSR.raw.1972","NSR.raw.1973","NSR.raw.1974","NSR.raw.1975","NSR.raw.1976","NSR.raw.1977","NSR.raw.1978","NSR.raw.1979","NSR.raw.1980","NSR.raw.1981","NSR.raw.1982","NSR.raw.1983","NSR.raw.1984","NSR.raw.1985","NSR.raw.1986","NSR.raw.1987","NSR.raw.1988","NSR.raw.1989","NSR.raw.1990","NSR.raw.1991","NSR.raw.1992","NSR.raw.1993","NSR.raw.1994","NSR.raw.1995","NSR.raw.1996","NSR.raw.1997","NSR.raw.1998","NSR.raw.1999","NSR.raw.2000","NSR.raw.2001","NSR.raw.2002","NSR.raw.2003","NSR.raw.2004","NSR.raw.2005","NSR.raw.2006","NSR.raw.2007","NSR.raw.2008","NSR.raw.2009","NSR.raw.2010","NSR.raw.2011"
348,"HUN","Hungary",2439.73768298973,3168.89303731332,3231.65441184659,3979.97167222198,4237.59751203413,4103.90623224521,5346.67967858562,6791.4323426566,7100.26764019239,9780.53189676938,8733.03770799926,8797.13589190857,9963.98149709745,11161.6977637895,11174.4825452373,10934.8210066245,12297.388885351,11607.3470347394,12540.6899409012,10686.4191103679,12035.5616350935,13034.4279858738,13117.2858765407,12055.1249517636,10382.4468831305,11028.5440888854,11528.6307222211,11724.0038634467,10001.8605665797,6075.64496477686,2350.79517143157,1888.25032820018,4376.59974724118,3003.15879410099,3101.69652076008,4865.68868257921,3052.83765684122,3430.60756325684,5449.99683502264,6240.00483420967,3947.24087415572,4655.46747826121,5535.91580817739,1815.9056731516,1341.75163435001,2837.0112767736,5520.86587631314,2076.49741691906,2412.04732252204,3196.9342313283,3148.64001012576
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",1882.04508263457,1913.51108190821,1926.39107686767,2028.35944501293,2199.79614305315,2317.89985997228,2345.31742729479,2443.9561253186,2494.81675835271,2530.24813153328,2721.03601386933,2801.60350094308,2685.09363050618,2785.08673048077,3223.25562313254,3141.78275133268,3264.42413230455,3494.28567086212,3727.37888058934,3707.13457905545,3873.53085712259,3973.45372264198,4066.20478561331,4472.73711305315,4700.31911870635,5223.62491012334,4930.30087558156,5376.38680377291,5146.70585321088,5468.30219090059,5698.28057543862,5856.20723644151,5994.74852014425,6391.42156536048,6514.4233405696,6643.1875435993,6971.47921748198,7203.50933582593,7236.67240682482,6963.20710768121,7255.4870328051,7228.37692640895,7135.0554190015,7402.42208778435,7763.04908077821,8149.51950017357,8201.36865501753,8502.98788538305,9147.15283704957,9180.27534923946,9136.8658700207
360,"IDN","Indonesia",1312.28889298905,1239.59208300239,1374.98532340271,1084.36579201406,1306.49362967279,1277.71194918157,1428.23189770094,1624.72079365363,1057.05250147815,1399.18912038918,1374.26751090419,2230.50256742089,1845.25038661582,1868.39774328485,1905.82404599949,1958.1245086665,2442.62301264391,2584.25172047663,2902.2629894319,3698.70454838952,4031.37573518436,4677.80586267644,4217.05725681571,4935.0478818361,5124.05760626406,5076.99464968893,5625.7939965572,5647.77921789605,5070.99663363974,5512.97118918603,5430.65048276719,5457.20546924789,5117.22206346656,5508.65255309499,5739.74010161586,6445.23579527363,5352.20895928367,6245.69171987136,5471.70373075713,5480.3585989064,5464.04134556465,5453.84545737672,5476.13701279817,5655.18943355274,5477.76575711061,5531.38165769426,5318.04974959555,5337.11575910898,5610.89490584412,5049.32487573357,5443.40198306161
364,"IRN","Iran",1389.56312209588,1435.62681101533,1401.98043691695,1349.52549936162,831.590804522345,730.631005307586,1160.35918648818,925.456454014064,1111.30896538406,1237.88415324676,1937.85846601879,1780.59546611539,2556.02469437154,2457.74730801517,2156.39049866877,2154.00283100822,2948.63232058345,2364.20026471871,3631.78810933506,3398.40404775214,3900.82962456676,4627.75155523977,5758.99871621305,4794.03789020272,4371.62145080652,4758.40427949969,4509.47339672462,4557.38294980985,6529.49362723599,4510.63306880146,4959.51855012937,5876.95675632031,3939.79129639665,4554.96568049889,4640.79711768197,5177.55404283379,6471.88669171264,6205.5777223807,7676.62247921959,7889.29311110746,7020.30706806359,5599.31045373387,5541.24744561844,6687.28619125118,5729.6280634075,7826.15517133768,5571.16428972552,9701.08779755391,5579.5592714582,2597.75819877015,1904.85608741372
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",6333.38237173482,6339.31569458663,7053.64129106694,5238.70844319186,5527.23129926405,7038.45674408914,6423.5547954906,6281.13287095417,7157.11829214038,8643.35153506275,7986.9411812763,7043.64957200015,6885.82982745082,6701.37723576761,8956.47455808916,9167.73841027979,9103.54956306425,9000.56342039529,9020.62226373311,9186.19085720196,7616.26112361776,11800.8621545959,10895.2047890699,15969.7531735349,14035.4180471934,13847.1988549922,14273.5234550259,13206.3437879667,13705.8852732002,13024.6904780752,13101.5339894117,13012.1014994458,13557.3983271951,16689.2284846727,14904.4457284506,20647.0549555599,20004.1043394009,19059.0630506083,16673.323022017,17853.8155740648,15083.1887170135,14101.773409575,15713.844162461,17045.0612022874,15278.2421213956,15265.0329140437,19516.6524387044,17445.0884794744,13252.5704637783,11566.2098657899,13625.552982724
380,"ITA","Italy",3138.11622784494,3254.11767509628,3407.28160099008,3493.941431164,4039.26043151544,4194.57617725245,4124.24088306553,4562.99915294954,4975.0495177126,5415.4437406413,5774.59436067121,6709.09607805405,6605.3277406779,6412.46081683478,6755.46355461988,6641.345371051,8865.04094712801,9946.29817691404,10642.2972969739,9557.66164011954,9374.59492698098,9334.19341583534,9511.13689742258,9921.06713712429,10876.413396814,9933.25839674139,10352.8365550307,9700.06223592674,8612.32195043522,9525.88600092705,9241.68098964336,9316.86451108013,9729.39586078797,9232.38965893474,8969.47146472928,8955.72705779194,8817.67960207844,8657.74171779742,8714.55825368374,8450.8463644294,7940.23676838396,8537.88438653885,9462.30129203617,8335.52280371448,7948.3289276386,8745.21590019934,8842.4998153878,6789.5028179739,5753.91195497224,5845.09155191889,6012.84159061959
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,"JPN","Japan",6382.67770305947,6865.14278766385,7728.04476044387,7756.14072674214,8322.550204595,9349.56776682218,9659.77747339565,9897.34703750607,10142.3509788179,10813.2656630863,12082.9336466022,13247.2739562724,15546.006441631,12871.9891240921,11608.1185986998,13280.6326344435,13141.5370702001,14001.7356961946,15432.8853776932,13050.5175275424,13607.9300017019,14401.3604815651,14890.9815227217,14082.8848335006,13819.8844612341,14260.406956175,14467.1391842227,14255.0298691079,14291.1702562625,13605.3010613825,13462.6980361191,12886.8220252931,15082.4405624521,12395.7115206558,11864.3327797694,11812.2437683274,11412.4723147405,11746.3727251506,11654.4711399143,11652.3780839792,11863.8057583769,13029.3007639168,14030.2107587173,13836.3485995326,13369.8902759724,13368.7781914503,12981.8416918484,11843.6103595033,12881.7581757406,13415.7978020482,12293.8200865795
400,"JOR","Jordan",-537.561238567754,-247.406863710593,-75.903514020889,-845.000745587493,-658.267631769067,-155.875621980972,-267.042292960247,231.26637110873,-196.731413692828,551.702148775307,-36.9828805205807,-297.752169580939,1010.23600198791,-184.622292557931,1021.04392002315,1628.22515879276,739.48260507047,1244.84565676612,3257.31089533827,1614.69341446671,1302.80567053059,2900.83372107166,3142.70589492558,3600.01385577478,4471.27902959626,4178.29664102287,2913.4090733387,5789.57686876507,6540.25763202023,3002.63289359293,6574.70514153608,3472.32228787741,3251.96898744539,1527.05494712276,1943.2520258443,2287.27296185086,5128.3135840565,7619.21210296438,10227.5801500252,6030.44041348033,6945.49821032613,39809.5214044148,30274.1414608434,12434.9174442269,10705.8916891115,5485.36907415638,19516.6434185958,12795.4448062399,2479.85668858752,7702.80880136082,13096.1948493794
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",34.3466513913609,4.58303658876548,21.4362656526432,171.691079859792,256.500486369319,312.429717237308,149.84901019743,-42.406045748377,129.630763466208,457.874371088167,411.553707410224,346.317437522027,271.019835991641,155.089073172394,265.27771827153,11.0039734342406,113.17765797432,285.194152281711,294.790486652035,426.243611192233,787.871642196933,275.366422325971,561.338718131808,1167.1389178938,898.588894697251,784.708459866841,1038.79797294017,1111.42302857555,941.420392783439,1138.0718300181,1066.3076178506,933.233484164535,954.275629181276,817.067535449055,514.653952067679,1476.73449045741,1122.91936262625,1095.30040547574,1137.21408590332,1646.20546301156,1396.77984942536,1153.76751602722,1280.86047881335,1384.72765471747,1243.59285648479,1204.89488542047,1715.23612773453,1650.66585269075,1477.27604154085,962.029868155451,1184.62591949694
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",3814.09197308414,3962.41292217322,4070.18593721844,3839.91452828271,3974.96814742396,4177.76791276057,4235.18608451896,4470.85241102202,4082.78190124754,3945.44545768136,4048.74332240176,3945.87255198545,3686.05466134544,3602.14743850632,3549.89814203871,3857.62320779989,3872.19817996004,4104.26118268051,3787.49822626551,4291.90271955417,4143.69530855617,3863.22390369961,4020.58576396437,3635.03204440898,3778.54176455077,3609.11428239999,4326.25500371692,4578.46146221976,3873.22460938956,3810.8224367079,4672.69795885237,4491.73608738852,4976.30599509277,4245.23912273623,5048.65781126058,5089.35519258743,4897.02390861719,4031.4790462353,3360.31118009864,2980.29511608247,3314.16970075703,2979.85352877234,2883.95595545006,2645.32216178211,2338.88449987311,2245.30432609767,1893.40008049983,1323.33633925515,1249.43932016113,1596.0133206625,1482.98029812014
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,"LBN","Lebanon",2685.8794823635,1973.81809845413,3945.66098874953,3980.90905555562,3725.36813642976,4276.75858489788,4890.01676951957,5381.56981034182,7592.13205447458,8893.03861235664,13263.939694867,14628.7282917269,17616.7641238768,7887.57168660393,2707.5737250158,8555.85166805435,6490.80814127195,6973.08372215768,8182.13796524338,8753.0125942198,10490.8076780983,13261.6681587967,10551.6455720254,11038.2187761755,6969.14351018399,5758.84066665726,4321.15575702534,4739.83787865219,5668.59393443078,4216.24260444777,4443.65510774096,4840.09119543231,6710.85890995388,3502.9815330974,8665.46275752426,7132.92971683107,7355.97355667728,8331.59585937238,7687.27810371827,8681.92539828991,11272.2426713853,6934.4570691247,5681.58787782264,5593.31789233017,2270.87516499607,1989.7258290002,4131.93243018663,4574.36011898497,6535.70249337451,9258.21724554723,6806.76544315325
426,"LSO","Lesotho",-274.548430699876,-247.188033845125,-260.642046725973,-248.562097679156,-135.800379023816,-212.692923097987,-92.2809539850143,-57.8917181500174,-38.3759406865472,119.250215889326,82.1389637912637,551.564671131985,333.159648179601,-182.245653259007,368.500764015736,577.213271024547,-429.477395773538,-587.743548138912,-98.3852317543961,222.6071672085,292.786708803303,659.026492862866,612.974860543627,572.878596561782,171.564738633446,462.466981799714,543.825941519495,117.445077980251,194.714552910802,-79.1473527787935,1265.35020561331,977.954969014561,706.305304256946,323.838336046407,2441.10036659718,411.816988655646,613.158405452654,1083.12459746108,1297.19176005337,2145.19005376908,1765.89444412763,2640.27072560328,585.400480613543,858.013096885166,1109.52289426256,1255.48433428826,1853.56613326449,1081.32292942665,1113.36698028985,310.64881322087,754.734484379409
430,"LBR","Liberia",1725.08615431968,1748.27522668696,1890.20803195482,1962.76685043749,1919.56426963402,1464.11424386217,1562.15629917808,1429.77958395862,1529.23615174248,1434.24983556761,1291.74971649018,1592.77103228847,1561.56097053282,1343.49743457252,1797.54125908527,2083.01773978635,2037.51453095155,1572.48625979488,2075.53219037534,1611.28158513156,1599.65730883456,1294.38614249799,1484.12234596431,1342.31263189625,1469.8128766809,1457.98072482843,1626.20465245587,1619.62325687267,1400.29926455866,1653.866685938,1742.45053967257,1657.76845001312,1338.05052399898,1491.613330337,1550.17059172077,1389.09689615204,1234.02512624776,1183.4303754836,1094.84697621983,1045.06676986517,1096.23787732896,1137.2914396397,1179.50916420997,1127.42619741766,965.031030561264,1166.7793220402,1106.64948204398,1230.1162333903,1718.1372570174,1778.80633699639,1803.94441745726
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",1118.02390468329,1168.93851389966,1208.07413510443,1081.60201286407,1124.57639671783,1367.60053679746,1309.42346774689,1273.48691253582,1303.35358252803,1296.21215149526,1296.41261427287,1364.6018811918,1266.48693171022,1151.83103561202,1153.39108931872,1035.03981188406,1195.75357327374,1342.66310118719,1373.14115641789,1507.02594147544,1654.72717456292,1682.5282655281,1524.54454138408,1361.76832072793,1436.15657798257,1414.09589536404,1386.27399516675,1347.16033396874,1139.51934211956,1222.72802644082,1244.93376161724,1249.48439611421,1280.3120899651,1391.79146757537,1408.18071817642,1427.37558068863,1225.31212454384,1134.05844632312,964.567918580509,812.76403380881,584.84906138707,641.906938096519,549.005786241869,410.156465854357,603.926373820982,459.580767275153,451.729119672215,420.215414829666,279.782014534997,257.658737812814,337.488103331041
454,"MWI","Malawi",-175.965814851706,-216.751194853903,-41.9745448640699,-185.069664105487,-110.341591897371,-127.246341374684,-327.987231916978,-94.5444569511546,-18.7872927118169,232.306807308951,106.828549620939,44.375855276154,139.651820091649,-107.336649564527,308.184583129029,538.406378063927,43.3914463943211,369.282278434328,152.246998856484,765.355162214212,807.75397437568,573.005972560503,538.605417211174,469.090451148348,139.14377669379,604.626723445349,1034.84907768846,683.906121358456,632.017615233368,725.611456182204,1176.8225437304,2078.78071704784,953.29605531355,7.39046938924821,342.077934276121,566.979303445401,1032.59752616746,545.923893940144,31.9234303587409,88.9460221401437,-146.65967851176,1564.71625311359,1280.78150893047,1682.72265871858,1772.33228803167,1486.44933309795,1530.32445847694,2027.53008230569,870.202629274103,1527.08749638494,1553.91518760343
458,"MYS","Malaysia",1595.20186712748,1668.80270830907,1430.22344409323,1796.84104815016,1967.13396393567,2179.00297408654,2137.49704309969,1944.47025866348,2102.60005572725,2476.58041441087,2308.18894904924,2672.76856883149,3232.22971482258,1827.40794350329,2102.4325616576,2338.7330787621,2557.51666901659,2638.96987564063,3226.03366064377,3085.34819858271,2625.24741473852,2670.64660295173,3440.12206772004,4550.34962235995,4196.17330016396,3548.60223102235,3814.31557341943,3978.76051352195,4360.65001851639,4064.06598176888,3865.62910041609,4554.5726140336,4258.12821012713,4041.34693433163,3906.42514495646,3146.56536377059,4585.72034129466,6065.22417282817,4316.85804212789,3840.31964322104,3474.00271573298,5243.38663046354,4601.67998598786,6544.06708848693,7193.06343301485,6184.33025525552,7737.76757300701,10265.5901213433,11385.5693398474,11409.5233244711,12490.7799153414
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",124.651549373968,145.519586915462,161.750345004044,296.404223289597,322.090292760696,235.227606958364,216.560142460268,225.076494539212,94.7001382011649,407.237938146278,388.105704893259,462.079038604234,464.047568701713,204.273435772973,99.1618958951608,244.878705512403,406.528391232973,-39.3086954342998,375.070741023639,401.382113048875,148.242552512205,219.017465097186,-46.8253923918037,524.068233500221,-136.636354556832,-203.575993336058,-169.629427399422,-156.228727702076,-180.677326303041,52.5954632455846,-204.916749951198,99.9272714915758,61.3183134045896,-13.5018159961999,-30.4241054262764,-140.61980167763,157.384210450684,-165.322682952752,-86.5383914749182,111.353890759845,-56.2276415106282,-142.531834724589,-406.38689708936,2164.83244901523,610.733782052737,715.915036948063,1040.76642182171,911.710730539178,-218.745218576919,396.848235123935,1021.52319974379
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,"MTQ","Martinique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",906.846242850213,919.764626536208,912.367220276173,929.760719204741,804.650220403868,979.761605264778,1005.67675217004,1023.86184268367,796.058475460776,984.463500426035,1070.9276523426,1200.81498579931,1685.48049905842,1165.82596293509,1915.93492679861,2177.85421173486,3621.67402373175,2660.29781511071,2361.42267262731,1894.27329488202,1482.87326330399,1516.12424433534,1969.55345084303,1752.52576770788,1673.59262276588,1192.22067932853,1240.80731881812,1371.90428562693,1310.39127345563,3326.47697424487,3245.54011274232,4367.43840481022,2344.00279500834,1501.81452111638,1472.57672748164,1791.23311587118,1525.0619840336,1527.53524067399,1627.78078095583,1025.39649574768,2225.4110279205,3092.91289031219,1193.9081527016,1622.2159121919,1232.74766863357,1094.25598895035,989.701663201976,962.034751079414,1119.04519001508,703.975418837578,1371.16107097155
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"MYT","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",786.678570135206,863.796778956858,1322.4727347946,1110.37558175217,1290.98214826136,1346.08287313216,1603.66053015424,1887.35113854482,2423.89041071249,2302.08077149312,2400.66325164314,2905.08916630007,3289.03868895457,3726.4167793891,4552.67660425965,5548.11583963618,4653.68220062371,4353.83133079522,6095.22418948497,5321.31313135256,5835.26711892136,8094.12303834314,6187.3207271751,7000.78466792129,6556.25829521001,8022.17921905101,7918.30212532814,7561.40669773631,8129.47670753264,7294.63119331846,6737.82967467607,7316.96498233832,7208.36937419384,6367.26787261195,5571.6192352018,5905.8196601977,6541.31962949369,6680.51870285901,7157.71630538042,7618.83869817975,7135.03621222943,4681.82835150082,4336.90038513166,4458.7642105485,7050.12247685025,5295.41343070886,5604.17581923386,4183.99728104395,5714.69080859574,5988.8583918474,8773.17492627557
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",18014.9336105669,12228.5893382513,12403.0102859208,12527.2705580005,13064.7563472657,14786.0669605833,13690.013416841,13959.2686009928,13523.3389681424,13206.7859871384,13719.1303711548,14638.5315670614,13684.152848289,14556.6330348425,13771.446853802,14806.4906813908,13116.439438129,11318.9860551286,11555.5720061149,12538.2398004041,13006.6405950632,12780.2719724383,11234.1291576183,11139.5314479514,10013.067366574,10038.1022591593,11050.7233439267,10013.0939713612,9552.72229086723,10612.7349301045,12401.8071350499,13103.7415834149,12228.5856825093,15441.0885472489,21622.700548181,24370.5187460084,26944.1022219695,28805.5793030001,32852.1313396586,905.842282464353,38776.5321428417,28411.1942252171,29639.8777653949,33796.3098062476,39811.8599536016,3042.83242462892,3096.14898374271,2124.82713252534,32901.6203098234,26344.766150618,21210.3787045405
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"MSR","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",41.2505352679259,-644.332965928772,-528.693071536309,-493.039193042072,-393.9218575181,204.12844195668,-186.155854268754,-812.356246894636,-185.863144423395,-158.783036645944,-373.956190283857,-191.091202310483,566.253774103604,221.178734679829,446.123379904352,147.030038230867,790.08872946882,371.834212824354,683.007759977738,472.226356571934,1483.36612353965,447.64893920323,1213.93037180573,1047.95502535441,943.898322169003,414.025311362867,1229.71397005905,645.520573811911,510.633056389078,1086.20750047955,171.341017198213,1528.08374339459,2127.17832668172,-174.195183798889,2393.69832375665,-452.273334654828,1829.66360790028,985.274881419444,2177.84265131357,2648.90958643415,1905.26119342083,2434.55556797148,1001.33949871903,1143.59152459961,3500.59315423928,2118.15461065109,4007.25072555656,2636.83204395931,322.113959803736,308.550942995288,1228.78672951492
