"code","iso","country","FSS.raw.1950","FSS.raw.1951","FSS.raw.1952","FSS.raw.1953","FSS.raw.1954","FSS.raw.1955","FSS.raw.1956","FSS.raw.1957","FSS.raw.1958","FSS.raw.1959","FSS.raw.1960","FSS.raw.1961","FSS.raw.1962","FSS.raw.1963","FSS.raw.1964","FSS.raw.1965","FSS.raw.1966","FSS.raw.1967","FSS.raw.1968","FSS.raw.1969","FSS.raw.1970","FSS.raw.1971","FSS.raw.1972","FSS.raw.1973","FSS.raw.1974","FSS.raw.1975","FSS.raw.1976","FSS.raw.1977","FSS.raw.1978","FSS.raw.1979","FSS.raw.1980","FSS.raw.1981","FSS.raw.1982","FSS.raw.1983","FSS.raw.1984","FSS.raw.1985","FSS.raw.1986","FSS.raw.1987","FSS.raw.1988","FSS.raw.1989","FSS.raw.1990","FSS.raw.1991","FSS.raw.1992","FSS.raw.1993","FSS.raw.1994","FSS.raw.1995","FSS.raw.1996","FSS.raw.1997","FSS.raw.1998","FSS.raw.1999","FSS.raw.2000","FSS.raw.2001","FSS.raw.2002","FSS.raw.2003","FSS.raw.2004","FSS.raw.2005","FSS.raw.2006","FSS.raw.2007","FSS.raw.2008","FSS.raw.2009","FSS.raw.2010","FSS.raw.2011","FSS.raw.2012","FSS.raw.2013","FSS.raw.2014"
516,"NAM","Namibia",0,0,0,0,0,0,1.5,0,1.41,1.01,1.01,0.89,0,0,0,0,0,0.19,0.28,10.2389761023898,19.96800319968,32.06,27.9427942794279,32.78,44.8544854485448,49.68,52.36,39.3460653934606,35.7664233576642,27.66,32.41,35.73,39.9,42.33,45.2,47.7552244775522,46.7353264673533,56.35,67.31,99.31,99.18,71.08,39.41,26.54,25.9274072592741,20.04,14.9014901490149,12.17,12.53,12.16,10.83,12.7912791279128,12.3612361236124,13.038696130387,12.021202120212,11.05,23.86,40.99,62.2462246224622,63.2663266326633,62.2637736226377,42.59,25.8974102589741,11.33,12.28
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,5.47,8.35,9.85,8.43,0,0,3.43,4.44,4.3,0,31.3168683131687,0,0,0,0,3.72,0.21,0,0,0,0,0.1,0.08,0.07999200079992,0.07000700070007,0.06999300069993,0.25,0.44995500449955,0.69,0.45004500450045,0.22,0.06,0.02,16.2916291629163,0.06,0.08999100089991,23.93,30.8669133086691,17.23,14.33,14.5914591459146,14.83,11.2388761123888,9.94,26.45,32.52,34.99,18.32
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"NLD","Netherlands",0,0,0,0,0.1,0.09,0.05,0.12998700129987,0.11,0.27,0.26,0.37,0.32996700329967,0.43,8.73,14.6985301469853,22.2322232223222,19.7,20.63,22.2,23.68,25.24,30.56,34.04,36.05,30.85,29.1670832916708,21.3678632136786,14.77,9.14,11.7388261173883,11.87,16.41,21.01,27.55,28.7371262873713,27.012701270127,26.3273672632737,23.26,19.84,17.72,16.4983501649835,17.02,14.86,14.77,17.9317931793179,32.06,43.955604439556,42.2642264226423,31.8531853185319,26.3426342634263,33.56,41.1341134113411,44.06,38.63,40.56,48.28,57.94,55.23,47.89,42.6,48.0951904809519,44.62,46.1,48.3851614838516
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",0,0,0,0,0,11.77,29.98,33,37.87,38.37,37.5962403759624,22.23,0,24.2324232423242,21.96,19.35,7.66923307669233,7.04929507049295,6.33,8.37916208379162,8.46,8.89,7.54924507549245,8.57,9.27,8.51,6.28062806280628,3.86,5.58,6.73,10.7910791079108,13.008699130087,13.18,9.28092809280928,8.74912508749125,8.76,8.57914208579142,6.22,6.17123424684937,4.85,8.6,11.3188681131887,15.45,14.38,11.95,11.7,10.6610661066107,9.24092409240924,7.78077807780778,7.86,8.95,9.53,9.42094209420942,10.53,10.43,10.52,9.47,9.17908209179082,7.92920707929207,5.95059505950595,4.56,4.6,4.51045104510451,4.65,4.43955604439556
554,"NZL","New Zealand",0,0,0,0,0,0.0587688349486186,0.058588678075797,0.0580199971967751,0.0570161523153508,0.0566714919086246,0.0565031883458728,0.0577357367216633,0.0558639780815784,0.0573116495310865,0.0556306379091473,0.0581701222306134,1.16659729181776,2.83158649710179,0.0599998309427112,2.40440194257003,2.68474141743387,2.24699040340512,2.75908593663496,2.7130309001233,3.0055013550098,2.62770273117985,2.16059732425119,6.44345837869853,9.76983113359679,19.0303042752377,13.0021401356951,12.6499899792717,8.65712849783307,10.6799479020258,15.2637603188772,18.9420839042691,18.7808326058011,12.7283794699441,9.65768428469441,11.6005450851937,15.2592340701226,15.6840802050744,15.8114171130041,14.681618351856,17.7989381504834,16.4262524561411,15.2094190051469,17.7091207733725,19.1127493321815,23.2825515921231,25.755935241611,31.2679868040082,34.0758386402502,34.6647165603338,39.408776585568,45.8802911279656,52.0676836654285,56.9352148048232,62.1317650278914,68.1229515304056,68.4184614616699,68.7451788014983,68.5396812598009,59.1546235184905,38.2821313842696
558,"NIC","Nicaragua",0,0,0,0,0,0,0,0,0,0,0,0,11.5301110981575,18.6567155728918,13.6371085959005,1.59292737358148,0.744717667380706,0.245572195462068,0.194433705856417,0.0351110250472254,0.0641876805564483,0.0710210414327772,0.0720050350171221,0.274365726259862,5.60487590648417,4.36830055095726,0.627588100331602,0.572123064283148,3.70758991353317,8.13103200192594,12.0684344761392,15.3612462722375,27.23549968627,54.5765618960407,38.2515718791729,39.3279509511587,47.438519817052,47.3073818971115,30.4877860804396,38.367676072591,36.8046870603146,32.5929379567204,21.2516966890087,12.5143944652391,2.17383673340426,3.13576158265759,4.44286454763416,4.60951896947323,4.41418605527863,7.76298950945365,7.26180650777196,11.7964253504881,10.5730597964686,12.2802793472795,14.0004027432904,20.0601058257292,26.1216636805501,29.3062758998369,25.6615804705356,32.5759742644512,9.7649160285795,34.2923904792378,50.3649935166356,47.5259821549064,35.0431066644182
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"NGA","Nigeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.66,0.17,0.66,0.31,0.23,0.14,0.09,0.14,0.2,0.13,0.2000200020002,0.22997700229977,2.23,2.35976402359764,2.34976502349765,2.10978902109789,3.34,3.93,3.67963203679632,3.53,5.06949305069493,5.18,10.58,12.16,12.78,9.87,6.67,8.39,6.67,8.65,7.73,8.41,7.05,5.93059305930593,7.46925307469253,8.72912708729127,9.75,8.10918908109189,8.56,9.27,10.44,10.5289471052895,14.29,17.31,21.6121612161216,20.977902209779,19.2580741925807,13.43
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68026802680268,2.59,2.45024502450245,2.33976602339766,2.22022202220222,2.13,2.02,1.93,1.74,1.62,1.48,1.45,1.43,1.44,1.45,1.64,1.92,2.27,2.32,2.25,2.24,2.24,21.89,46.68,100,100,85.55,88.01,88.15,88.7788778877888,54.81,49.4349434943494,50.86,51.46,51.92,52.48,53.92,54.22,54.03,52.869426114777,52.6,52.21,52.2252225222522,51.2948705129487,50.84,51.73,43.78,28.4471552844716
580,"MNP","Northern Mariana Islands",0,0,0,0,0,0,0,0,6.38,8.45084508450845,3.97,9.42,7.42925707429257,6.96,4.26,12.6987301269873,1.52,3.58,5.01949805019498,3.21,7.75,4.42955704429557,1.86981301869813,4.78,4.59045904590459,7.92,7.73922607739226,10.7,7.35073507350735,20.71,22.61,28.4171582841716,11.5611561156116,100,100,87.89,88.42,90.3,100,95.3295329532953,100,100,100,100,100,100,95.32,96.92,96.23,86.7,80.49,74.53,81.3518648135187,80.67,83.4,79.72,79.43,76.58,74.54,74.06,66.79,67.13,68.39,74.18,77.3
578,"NOR","Norway",0,0.07999200079992,0.1000100010001,0.14,0.14,0.21,0.38,0.45,0.41,0.31,0.23002300230023,0.17998200179982,0.13998600139986,0.17998200179982,0.28997100289971,0.27,0.23,6.26937306269373,8.33916608339166,14.43,12.24,13.5,12.98,12.8287171282872,12.82,10.72,9.8009800980098,12.15,24.13,39.29,41.6,38.7538753875388,29.43,34.8534853485349,27.6472352764724,37.7562243775622,36.2436243624362,32.64,25.4125412541254,27,24.92,19.4680531946805,15.5784421557844,16.1383861613839,18.32,19.2,17.27,15.2184781521848,13.86,12.33,12,10.36,11.7688231176882,11.46,13.71,14.77,16.86,14.57,10.99,9.45905409459054,10.05,11.8811881188119,14.008599140086,14.1685831416858,12.75
512,"OMN","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.43,0.42995700429957,0.42,0.42,0.41004100410041,0.4,0.39,0.37,0.36003600360036,0.37,0.38,0.4,0.40995900409959,0.43,0.28,0.29,0.27,0.38,0.23,0.11,0.03,0.12,0.23,0.33,0.31996800319968,5.53,5.22,10.68,10.01,16.12,13.72,12.42,9.75097509750975,10.12,11.32,7.91920807919208,5.79,1.54,2.68973102689731,6.21937806219378,9.95900409959004,11.68,15.2915291529153,15.4015401540154,12.9012901290129,7.5007500750075,5.72057205720572
586,"PAK","Pakistan",0,0,0,0,0,0,0,3.03,0,0,0,0,2.52,2.04,2.12,2.12021202120212,0,1.43985601439856,0,0.84,0.15998400159984,0.15,0.15,0.14,0.12,0.12001200120012,0.12,0.11,0.1000100010001,1.71982801719828,3.05,4.26,3.17,2.47,2.02979702029797,1.66,1.24,0.79,0.83,1.23,2.93,3.26,3.34,3.48,5.34,6.51065106510651,6.03,12.66,20.00200020002,28.35,28.6828682868287,30.66,31.3168683131687,31.2568743125687,33.7266273372663,35.93,38.89,37.5637563756376,36.15,34.5334533453345,34.22,34.67,35.57,36.76,39.3
585,"PLW","Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47004700470047,0,0,1.91,1.45,1.57015701570157,2.01020102010201,2.07020702070207,2.17978202179782,1.82981701829817,2.07020702070207,1.81981801819818,1.95,1.71,1.6,4.94950504949505,7.58,11.48,8.92089208920892,7.24927507249275,6.1993800619938,5.4,5.56944305569443,8.83,10.45,10.53,7.16928307169283,6.36,8.07,10.1410141014101,10.04,7.86,5.12,9.18908109189081,16.31,16.41,8.0991900809919,5.34,3.77
591,"PAN","Panama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00999900009999,0.01,0,0.01,0.01,0.21,0.02,0.03999600039996,0.11998800119988,0.25,0,0,0.32,0.51,0.36996300369963,0.37,0.27997200279972,14.83,31.2,50.96,31.2768723127687,24.4924492449245,30.88,55.03,61.3861386138614,58.5958595859586,60.0660066006601,55.6944305569443,58.2941705829417,53.15,50.8,49.6,31.4,33.5166483351665,30.7169283071693,45.64,52.04,60.0939906009399,74.08,69.5630436956304,74.2674267426743,63.0536946305369,65.08,36.9,33.15,26.98,40.59
598,"PNG","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67056705670567,5.93,5.79057905790579,5.96,8.92,9.13,8.11918808119188,8.36,6.62066206620662,4.27,2.53025302530253,2.2,2.7002700270027,3.24,2.63973602639736,1.95,0.82,0.87991200879912,0.68993100689931,2.08,2.57974202579742,5.06,4.44,4.94,4.87,5.51,7.92,8.86,10.54,10.8710871087109,10.56,10.42,9.27,9.32813437312538,8.46,7.57924207579242,7.08,5.83058305830583,4.79,4.36,4.69,18.44,56.92
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01999800019998,0,0,0,0.01,0,14.8614861486149,32.5167483251675,87.55,84.7084708470847,87.79,73.047304730473,53.954604539546,32.6267373262674,31.12,34.38,38.1238123812381,24.11,28.962896289629,11.02,7,6.26,1.7001700170017,2.1002100210021,1.84981501849815,1.77,1.55015501550155,8.27917208279172,12.1112111211121,15.4784521547845,13.38,11.72,19.1819181918192,15.93,12.85,4.45044504450445,4.53,5.42,4.28,3.97,4.18,4.98099619923985,5.99,4.95,4.3,2.96,2.05020502050205,1.42,1.53,2.12978702129787
608,"PHL","Philippines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.49004900490049,0.51,1.29,1.66,2.52,2.71027102710271,3.09,2.84,3.19031903190319,3.21,3.12,2.77,2.96,4.89,6.26062606260626,7.11,5.21052105210521,3.8,2.63973602639736,2.75,3.91,8.38,8.14,9.77,8.68086808680868,11.2211221122112,11.4711471147115,10.2689731026897,10.9410941094109,11.35,13.98,13.2,13.82,11.8,11.28,9.35,8.84088408840884,12.001200120012,17.35,24.2924292429243,24.49,23.4423442344234
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",0,0,0,0.28002800280028,0.3,0.28997100289971,0.27997200279972,0.31003100310031,0.34,0.4,0.37996200379962,0.33,0.24997500249975,0.2,0.2,0.28,0.28,0.06999300069993,0.24002400240024,0.34996500349965,0.43,0.04,0.49,0.43,0.29,0.3,0.36,0.68006800680068,0.81991800819918,0.7,0.58,0.53005300530053,0.51005100510051,0.43,0.42,0.52005200520052,0.64993500649935,0.62,0.52005200520052,11.65,24.37,32.2432243224322,24.9024902490249,20.2679732026797,11.971197119712,6.5,0.29,4.1995800419958,8.38,9.3990600939906,5.01949805019498,8.26,24.2924292429243,40.78,61.64,75.8824117588241,68.27,67.94,67.81,93.24,83.8983898389839,83.24,81.9081908190819,81.11,59.8759875987599
620,"PRT","Portugal",0,0,0,0,0,0,0,0,0,0,0,0.0195159312137785,0.0194787731279213,0.0186823425766529,0.0189847846538718,0.0487831985410124,0.697238339531082,0.754899053381596,8.65724382835407,18.6600142716494,19.0020237091323,11.0706252595131,2.31578823484804,9.64194834470779,10.5822606630462,12.4470555984481,8.43491629354696,12.4320527370609,20.0472383849737,18.8769911159089,17.1814952426728,19.5030356412674,22.0797184966363,25.6169909210966,17.3560772712543,16.7915261246466,14.2652004276676,19.9375283568064,25.7034364357296,30.913037360646,34.4079735406017,33.1332063535265,33.3122657990836,32.1212917154148,32.5350872184583,44.2517642481138,58.3435168050766,74.8886133613003,77.3582703596848,79.3890843500822,77.9504599978087,79.3116857609574,79.8412450616017,78.8450551743393,74.7502467881594,73.959072586722,73.4752908628895,74.2251207309292,77.5533283780157,73.7401955303319,69.9441396184832,64.075786349337,65.1220388809481,63.3797073175333,70.4746678068723
630,"PRI","Puerto Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6.80931906809319,0,0,5.81,8.22,7.62923707629237,7.95,7.82,11.46,23.8523852385239,54.9454945494549,70.03,71.96,69.86,69.72,64.53,64.8635136486351,63.83,69.026902690269,61.18,60.56,59.51,57.03,50.7849215078492,48.9051094890511,40.1,39.57,40.11,44.9144914491449,51.9,100,100,53.83,67.5267526752675,100,100,100,75.05,86.0986098609861,87.14,90.82
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,"REU","Reunion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,1.37,1.06,0.81,14.12,9.73902609739026,16.19,8.24,13.59,15,1.19011901190119,30.35,47.04,63.84,89.84,91.15,64.01,90.61,90.99,91.1,90.79,90,60.5,86.94,30.5269473052695,13.82,22.042204220422,16.27,11.9,4.03,3.0996900309969,2.01979802019798,1.37,2.64973502649735,1.52,3.9,3.61036103610361,5.3,11.96,25.49,33.0566943305669,36.63,29.5170482951705,19.1380861913809,13.4813481348135,1.68,0.68
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,"RUS","Russia",0,0.00786074559421894,0.0321976168254616,0.0355840503314474,0.0558386240662952,0.0511490855158383,4.17367743448785,5.80575464851075,16.078119444992,17.7460086726058,22.7863106166966,14.4580641528848,8.2411664061685,5.5039285150523,8.52550548209129,11.8301832416122,12.9826840612025,6.68435903361785,3.76075093834093,0.969627289182991,3.33346024398204,5.13831253910439,5.51202021828139,4.06365943018391,2.97370511651561,2.76439153344329,4.43627419570646,10.8512549718115,14.5213660341063,15.1306738054854,12.0052837639359,15.0001539911467,8.57032565639025,7.89616802671818,5.19925160206112,8.06818432317825,5.41080505560132,6.14016316239748,5.32036245687464,4.16831706841794,2.65541753283378,3.09385416270938,5.40241843273881,4.71272254973207,6.12568074012289,5.00047759734446,4.1053642315748,2.14869547403786,1.64875388467871,2.63425158583238,3.44361150086122,17.8732532912786,36.4971980915822,61.6981381321488,64.643352967563,62.8925000455011,62.7299882834733,64.8365146627801,67.8476816678205,44.5953968378592,41.4193691515875,21.737393572469,39.8754330698634,39.1668893742822,55.3739105859624
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,"SHN","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,"SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,7.4,17.2417241724172,24.62,26.81,20.28,17.95,14.9285071492851,11.13,9.97,8.59,9.19091909190919,10.71,10.2389761023898,21.84,33.6966303369663,46.974697469747,43.76,29.92,29.3570642935706,20.967903209679,22.4122412241224,20,27.49,34.57,34.7365263473653,33.7
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,9.79,11.3,13.47,12.75,24.23,17.12,18.98,14.08,27.64,18.3018301830183,16.4916491649165,13.83,21.25,34.35,34.1,34.9465053494651,33.18,28.09,17.7117711771177,6.8,4.1,4.34956504349565,8.41,10.52,13.1113111311131,7.31,9.96900309969003,12.34,23.66,26.8226822682268,33.963396339634,41.3758624137586,44.68,42.68,33.0866913308669,24.03,22.19,19.38,17.5,14.81,13.45,19.6919691969197,18.13,19.66,19.9319931993199,24.1,21.77,13.8513851385139,7.51924807519248
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353829526495171,0.310123190720975,0.278099144940667,0.305011828476547,0.32608237938806,0.349630381677036,0.37641420793733,0.355361913624724,0.37043288466175,0.330359737459017,4.95384958618108,7.86554818821634,14.4106528815267,8.13891581729824,9.69626991421541,9.22003266540742,10.9297890365869,12.3494764849168,9.56424604496655,12.2483828490757,13.9345090453537,19.0916204846835,20.1129883006995,17.5561725587717,13.9197194782859,16.2127298158668,14.722788678877,15.3536825533137,16.478357143285,15.9919473064272,12.0245378107829,9.70433293627659,16.2757000510031,26.4656222455038,35.170306174658,33.3425986786185,32.6758572830763,31.6573292769808,31.0735994931029,30.7713441949741,28.6070972448957,29.6756794679417,28.8622366752326,31.4045720300763,29.4423921580704,26.5570156334045,25.2883896998777,26.5247959907063
686,"SEN","Senegal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999800019998,0.19,0.26,0.28997100289971,0.33,0.29,0.27,0.46,0.45,2.84028402840284,2.97,5.64,7.16,10.6,13.64,13.75,16.25,15.17,18.3818381838184,18.16,18.92,16.66,15.2284771522848,14.23,13.9,13.97,14.2314231423142,11.8888111188881,11.78,14.5614561456146,20.5120512051205,21.88,22.2977702229777,21.9378062193781,25.1325132513251,25.94,29.1429142914291,33.5566443355664,34.5665433456654,34.966503349665,33.8966103389661,37.91,42.54,45.81,46.98,45.99,42.85,40.74,35.98,32.2,25.6174382561744
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,2.38,2.71,1.66,1.85981401859814,0.81,2.64026402640264,2.82,2.82,2.43,2.24,4.89,7.50924907509249,9.97099709970997,8.67913208679132,4.71,3.6,2.48,2.07,1.7,1.35,1.09010901090109,0.98009800980098,0.95990400959904,1.12988701129887,1.61,1.61,10.4289571042896,9.91,20.31,15.45,26.24,14.77,8.25,2.32,1.91019101910191,1.99,4.67046704670467,5.83058305830583,16.038396160384,37.13,58.41,66.8166816681668,50.29,56.98,55.4,56.02
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44004400440044,0.44,0.83,0.90990900909909,0.96990300969903,0.7,0.67,0.72,0.65,0.52994700529947,0.4,0.34,0.63,0.66006600660066,1.17011701170117,1.3,1.72017201720172,1.84,1.81981801819818,1.72017201720172,1.76982301769823,1.64,1.54,1.25987401259874,1.33013301330133,1.25,1.12,1.33,1.38,1.49014901490149,1.4,1.49,1.85,1.75,1.68016801680168,1.16,0.97990200979902,0.76007600760076,0.77,0.6000600060006,0.62,0.53,1.45985401459854,2.3,3.12,2.38,2.05,1.59015901590159,1.91,2.13
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
