"code","iso","country","SO2.raw.1970","SO2.raw.1971","SO2.raw.1972","SO2.raw.1973","SO2.raw.1974","SO2.raw.1975","SO2.raw.1976","SO2.raw.1977","SO2.raw.1978","SO2.raw.1979","SO2.raw.1980","SO2.raw.1981","SO2.raw.1982","SO2.raw.1983","SO2.raw.1984","SO2.raw.1985","SO2.raw.1986","SO2.raw.1987","SO2.raw.1988","SO2.raw.1989","SO2.raw.1990","SO2.raw.1991","SO2.raw.1992","SO2.raw.1993","SO2.raw.1994","SO2.raw.1995","SO2.raw.1996","SO2.raw.1997","SO2.raw.1998","SO2.raw.1999","SO2.raw.2000","SO2.raw.2001","SO2.raw.2002","SO2.raw.2003","SO2.raw.2004","SO2.raw.2005","SO2.raw.2006","SO2.raw.2007","SO2.raw.2008","SO2.raw.2009","SO2.raw.2010"
348,"HUN","Hungary",697.0340814032,697.1654400037,726.0933647513,757.9261118448,766.3250466287,787.4693933245,803.750346000199,833.061045867901,917.7621584936,858.0932536231,832.0248836553,808.099259253501,811.5254295884,778.3787166562,793.3867739389,728.5079759938,700.66438188,718.807246195,639.3306059962,595.9055408992,445.79693786655,402.08280177655,417.13316703817,418.10061459044,395.93141446449,396.74893603222,379.98356331506,387.98636523621,389.18333412607,377.47295127425,332.0771426573,321.50256872129,177.99025133753,176.17566631234,156.88812415631,125.364198614939,126.253230895117,121.356969299717,118.160269663579,105.644814297167,103.283677839203
352,"ISL","Iceland",8.03715756595,8.62341060886,9.11588277842,9.9701464383,10.03384894855,9.11047083755,8.8830617713,9.06991022765,9.7652555365,10.158513961,10.049639652,10.7421503982,8.77670634105,8.9600631386,9.56089484645001,8.35760071026,8.58669165226,7.99045867048,8.02843904728,7.93802906968,8.0255304881,7.81703562768,7.65084125346,7.61443697241,8.55069350599,7.21319598543,7.72039321638,7.17651540155,6.9579855201,6.27095672605,7.06393545683,7.24969962401,7.25209918531,7.0141421429,6.97069341104,6.9623917043,7.88666796946,9.34953497397,10.721834964615,10.7256671296807,11.7096893611288
356,"IND","India",1759.999767452,1759.321560712,1806.183997234,1828.118636473,1934.62472063055,2032.59456335082,2117.48753368365,2167.47283154081,2086.55916026622,2242.46289297798,2283.7524873456,2456.24241850528,2627.82724798918,2785.55774119708,3054.33337671432,3065.5444089558,3263.63232992906,3394.6723272958,3567.99980541806,3760.42798078584,3967.0148088665,4183.8073516736,4306.24283454464,4357.12797288797,4540.63216277605,4737.97273131629,5156.5391049319,5330.9538016573,5233.51786711338,5468.40451467966,5528.77614457145,5553.35061048573,5669.9055247568,5736.51088353825,6105.14125060402,6295.39326013296,6740.51553575685,7296.81791987632,7827.44277874684,8722.83815796207,9452.58975536034
360,"IDN","Indonesia",253.8216841099,254.5491951969,277.1182173778,310.1129680072,321.8360102835,329.1982485775,337.4521119401,396.8580403695,432.0072726628,461.4220419265,510.6206169625,537.1821437142,558.5227045189,564.2865086514,578.7447759552,642.04020050278,698.04236831378,737.28245309773,792.65177312478,827.35883810673,945.41724204273,979.31797828273,1007.352309592,1085.20276705025,1029.24952568878,1118.92077001887,1172.7245994868,1322.39870925917,1328.57757738926,1505.22713791784,1493.63594457124,1666.37471594452,1721.36182009649,1809.95545414391,1860.44600869037,1893.0418507754,2012.19648961169,2198.90455647438,1989.56615498146,2063.87099353107,1994.04208125958
364,"IRN","Iran",269.84226083,271.733294973,291.814056269,356.900755736,401.32603973,470.8894744952,515.499432316,557.9434956113,555.1155156065,582.2983308481,537.2362643329,541.6050208628,587.2839940362,708.2838723328,782.4520171328,855.1884340128,827.9247700404,806.3780215018,838.5495485676,874.312790741,921.8600760913,961.098453292,993.616193048,992.985782932,1050.540229423,1083.767436699,1130.3393956909,1143.3467119525,995.840797628,1041.632598176,1052.980401402,1068.39761394695,1020.9431564698,923.8361247717,978.0318340919,1060.8751614442,1209.23914541016,1289.95099010698,1318.61347374253,1340.7287814681,1372.79643257265
368,"IRQ","Iraq",132.26669733,131.993690906,162.762659976,152.389083293,138.799263896,116.420861863,132.5863112892,158.6847026878,201.2162545192,294.1966231958,312.306142787,292.273387219,323.053942889,332.0917863776,326.1537474432,364.0207569302,379.5570763058,408.2884438838,403.176298809,396.6774890244,403.7669121656,378.3672421764,499.3281999236,577.5848316078,695.0328955242,687.618419775,680.697826704,684.4125572486,699.2748389072,708.6178286176,782.0937812326,865.602457945,835.8254839056,714.201578114,832.847463249,751.8525556112,744.2474203384,853.0113334402,834.3767789226,976.4450976752,1038.3664015348
372,"IRL","Ireland",216.9143814555,245.1207202253,238.21613210715,224.0220568448,246.0705710606,228.9462748432,239.2934810954,249.64422595065,250.3194610195,272.95336415265,242.35364262385,210.20624417119,175.18075355382,164.62723881009,156.20434605469,162.77200226175,213.4886023062,199.76619137905,167.78375014091,163.8591898042,167.4521722048,131.27451535835,121.70897809717,116.63586364035,116.23606955125,107.54014789187,105.86648423203,109.72713454787,120.8792443868,124.47356153619,108.55538251843,112.76668306903,96.01871682284,82.8471390400399,84.2459628768901,84.7652662577273,79.4392003272824,66.2226804143516,63.5942386935966,52.0615207670237,48.4103560983379
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",194.735442631,194.307905273,207.8328619602,222.5512410494,225.1704169174,236.3452689714,237.551450929,255.850932383,272.6457007008,281.7607981386,277.7914936044,289.2320685932,268.4768645648,246.0668833452,221.0172665016,232.7111999164,241.9490211138,269.0695295572,298.797472503,307.9275434946,306.5050261952,296.7368326348,303.2094597,316.608357051,338.760128207,345.2091371258,332.711770799,333.2446163038,315.2256580964,332.690575628,339.8925538496,241.6531678598,271.96682246024,269.70940642002,222.86553803885,215.71117389785,202.93836004845,183.65586838405,173.6853131898,142.8190460524,152.9708381177
380,"ITA","Italy",2181.3965096915,2319.7130072404,2435.9827863038,2659.89459641,2677.0138296648,2389.6858689291,2518.551338948,2329.4225429906,2439.2071925863,2473.0809979182,2451.98625452573,2264.03816441648,2096.02880865773,1983.32609598451,1722.69628664236,1659.3468304318,1604.10839714491,1684.08144762024,1630.68929119307,1669.48734788364,1602.75730357272,1511.00808172026,1516.55787045976,1414.2844912309,1394.85075308376,1415.37470700222,1329.89001723499,1253.16522531459,1134.87686218154,988.214972259959,931.343761834704,844.611764402248,850.529118079002,802.312923515272,698.795818647453,607.074117500384,588.286761423103,515.216159749314,489.505879009309,404.445034598135,381.912033698046
388,"JAM","Jamaica",58.30400388897,58.09006696417,68.43854219077,87.30554234249,82.95473761441,77.55956411761,67.06212784481,73.30863401681,76.20176754576,75.36097865956,72.62340799276,71.69049614001,61.05777990501,63.37017221956,59.71336160136,54.07446840976,50.03505404016,54.63141246981,56.62698063076,69.8116019757601,86.48894882136,87.44984582216,111.80738046808,122.67247988768,112.20414182128,126.70677974408,128.72745919548,131.79663163548,140.18248610808,141.85119450028,143.88188195508,144.48819034368,292.09343844008,295.27678797968,277.36533738308,275.17149352708,274.9624520272,290.1975246698,260.7792117916,230.7277129032,226.214620318
392,"JPN","Japan",3146.1943857632,3137.6831168671,3194.7071036941,3521.8606460462,3499.8699020311,3302.1986084205,3400.40662121051,3409.93624732506,3345.29328841723,3396.1886236967,3131.13992355963,2974.6538056577,2587.69590257493,2554.31157299322,2667.31135154818,2540.48838731891,2527.96683939261,2479.32193818598,2572.78933215377,2550.11518713003,2783.14028201864,2687.72325790247,2578.00451876293,2459.36385037675,2402.31436456137,2376.74718655524,2291.18043358293,2176.75641657281,1972.20516869101,1924.03051869946,1831.88819558155,1701.05853235039,1653.49095765788,1552.07566891988,1411.25192949961,1314.43051143923,1267.86643983647,1263.08136897198,1165.74013388862,1092.62445128277,1113.55890083424
400,"JOR","Jordan",9.9613658056,9.969151877,11.1883075864,12.9664736572,13.36264855,15.2178422482,19.2239674424,19.9963701936,23.6896995442,23.5074050044,35.1119986018,47.9828919718,53.2615121584,60.2866040848,74.5468787876,76.457574239,86.150367681,95.7685621758,87.2049344184,85.4770274776,93.541458365,97.0640760758,116.6767147606,118.3961302986,121.8484393378,132.7474156612,133.5698489996,135.4381948496,146.2993392366,147.3778328146,152.1647924396,150.4847880208,162.90598953,152.908837839,119.682808498,116.8596807232,102.0772836218,98.4107970556,86.4749018964,71.0030792414,57.4034064696
398,"KAZ","Kazakhstan",1583.03600473404,1578.86472126474,1677.05074646594,1833.87217547684,1966.35071090134,2032.04211787976,2110.69039466461,2076.27716822674,2315.3283363095,2317.68318609143,2475.52496581005,2281.24370959889,2218.21123581323,2134.59938821992,2027.01680790344,1953.67043663367,1954.94906423993,2092.75925393233,2067.35952925345,2046.26991436165,2439.44086483625,2450.07086221485,2407.8567956768,2149.51682899216,2042.01703387215,1685.1333615195,1503.6959198346,1269.29372696761,1284.84127375605,1169.59641058035,1106.78945902491,1156.02307568505,1216.61655248315,1328.44667312535,1429.81280265215,1475.77204193355,1635.05497980695,1729.58585559205,1819.10810919415,1646.12111466305,1645.31674516145
404,"KEN","Kenya",26.12636272389,26.11772248789,27.46624182317,29.06999201017,28.57524177845,28.75273321345,36.62206284445,34.62637062645,33.83614952073,33.57608031617,38.02877010145,36.05600373945,34.19183910645,28.89291080045,32.57988187245,31.54674496745,37.52493250845,39.54957647945,37.72580861773,38.76904570245,37.5640275591,36.0060740221,38.28677536478,39.0631078172,39.20794231473,38.63185943945,41.56047734117,42.45688478489,45.44712037781,52.72988705821,59.85378201356,56.03628031056,48.41259306656,42.62881064676,49.74663924836,57.14516037356,64.62316120176,63.65660355336,72.61269932341,83.13810413008,95.48300924894
296,"KIR","Kiribati",0.094397178868,0.093781975761,0.099465741412,0.09859657119,0.108245473944,0.119459111144,0.126102713121,0.130034658622,0.160068522745,0.188606250223,0.191143564361,0.330239298223,0.274896631506,0.265635529761,0.23254311478,0.13080165082,0.103333041616,0.106174895591,0.122367981073,0.094077288506,0.084082166185,0.098418302173,0.079552180162,0.072219830933,0.0745707649822,0.068851715555,0.07489174051,0.069771267064,0.071651452156,0.070479294245,0.114187656031,0.134496222476,0.146592776785,0.172085607662,0.1814959168027,0.190359276352,0.180566353085,0.134599946527,0.119557356382,0.1248242308166,0.1246715919587
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",30.9845614134,30.8814746132,39.3015878596,39.1782831892,44.6038394156,57.4953053884,67.3363414432,81.5697550004001,97.7644829924,115.6591512808,153.0567331688,186.5101174412,262.826287742,275.8964547044,292.9700663326,346.6679758056,361.3795365782,380.204992028,430.949214748,467.6132014216,300.563674899,238.2694823684,177.9235468692,135.286144663,197.892528783,182.0267031336,159.9449551522,181.440589504,314.4266511278,435.1446612518,484.9439735954,584.1306299522,653.5102445318,598.3369835568,613.6382456318,734.0313473018,731.5539768144,748.041875343201,764.461713265,909.561428032399,990.2592850582
417,"KGZ","Kyrgyzstan",121.0375277306,120.7120277992,128.0705580648,134.3307619692,138.9951883012,146.4607415522,147.600222125,150.9325598268,180.7099126524,183.7578116512,192.4017246816,181.1927704456,167.4367181116,153.961436455,142.4825612786,134.2340584904,128.254943166,138.9616158852,144.020532342,141.153356259,137.835215838,125.5514689486,64.6128374296,53.8029125414,46.41212262745,16.4304050118,24.3778322646,25.1095207318,25.0907922077,24.7360439007,23.9533735443,14.6001193704,24.7237633218,30.0149049126,28.0637110996,25.1783583916,23.3440686305,25.4620761148,25.9583427239,28.711514546,28.6963843985
418,"LAO","Laos",8.94380388599999,8.847812077,9.4180867353,10.4762064704,11.0375347278,11.7703583883,11.5862362381,9.8940400505,12.239703274,12.7878859512,15.64333415358,14.46222206038,15.49041132841,15.88404786041,15.88317414853,10.84612127582,10.19363037344,10.62128357592,8.4920948792,9.48364024237,10.32054638821,9.93785769562,9.71995159911,9.38258162538,9.94229581878,9.6554363093,11.1282479165,12.56756973044,15.80374416469,17.22495570028,20.47616157376,22.31581470129,24.57832650161,27.17963027129,28.2525231485,27.7103939634,26.69547406894,26.43042813561,25.4201186374,26.62994803008,26.65464062008
428,"LVA","Latvia",46.1909889346,45.863076802604,47.795979999985,49.81283286462,51.76848259264,54.92821269255,55.90743123199,56.76186538454,58.0208806467,58.550379685,59.3828008357,58.3809651176,56.9560307966,55.3924588946,54.0266528767,52.8473677838,50.7134246788,49.0696651191,47.7987324304,45.7371422389,110.525360668,89.205768681305,75.547447503,66.27565997901,58.95640601043,42.54687413742,48.07347164832,35.93833271504,31.92852467217,26.50985016663,15.46271630465,11.44357817731,9.95503896921,8.76033663419001,8.04366333079,7.2954110498072,6.83647904145262,6.9680710248928,6.4124134801336,6.2532059256062,6.22645657953909
422,"LBN","Lebanon",40.543547295,40.532713606,45.6458205,66.0839563698,62.227204543,54.913712459,52.2878577692,51.721624659,62.6223308772,67.4637436424,82.4269495336,75.250066803,63.8082126702,61.9435486182,61.813311458,77.3867176418,88.124251903,87.3529743332,73.5210575596,71.2396248826,71.1317267592,83.8175748982,67.7425500192,93.072154754,106.2041590532,113.2656357376,132.6940864142,152.2762781214,158.1189941174,157.1859939034,147.026964631,159.8756954182,163.8598945501,149.9944484168,143.353782183,138.87844626,136.8735054354,135.4405301866,157.3697923158,172.3645901968,190.723424394
426,"LSO","Lesotho",1.25968144827,1.26065376437,1.258619241575,1.26054163253,1.310855434794,1.33481187819,1.401442338101,1.38524593446,1.37458016152,1.61661862144,1.852142223196,1.593419186537,1.508093873622,1.55418148757,1.427380805247,1.513954869322,1.550406389189,1.932545820408,1.497700029565,1.5213888139,1.118770694148,1.133107846391,1.107818988742,1.104010595271,1.276250958732,1.255705742104,1.278859113926,1.427724270697,1.438505853916,2.168015180992,2.51242371228,2.801163754548,2.8564811990983,2.9679973703575,2.609147870465,2.615608483147,2.682778122528,2.61496659207,2.63187384609,2.64972074369,2.64949930989
430,"LBR","Liberia",2.69372598906,2.69588140946,3.17763498668,2.99095593259,2.95050805441,3.11450699338,7.79626362337,8.07919248553,7.8603024171,9.47234341124,8.88678316071,8.27422330576,8.38855914192,8.92519857683,7.68498017604,7.70162077712,7.29053461542,7.95353521106,7.89227340912,6.4118984806,4.071668497327,3.28910141039,3.026137243226,2.920592985188,2.763918414937,2.756155582885,2.924647688321,3.517344483584,3.732449723298,4.083925571088,4.406915802216,4.734299305464,4.8135259545957,5.067452312295,5.053395126576,5.103000865426,5.312858151564,5.566866681726,5.868019362221,5.944812216481,5.941681075481
434,"LBY","Libya",15.54714910456,15.33313661536,22.75178952916,27.96713108028,34.07632201528,44.45065757196,59.60216925336,72.98437522176,81.04694868276,93.64078874796,111.87673564776,135.37703903096,156.97028430376,159.89686930816,173.08491225576,152.19801739696,151.11831527296,172.57955340016,190.30018068876,179.68102904336,178.32361118036,178.45153507376,178.99995051641,183.08088870321,222.22521820941,249.66236008121,244.05716610201,248.90214507281,255.20031778101,256.49426673021,256.81830228481,253.87561579861,257.56773914021,267.62263540401,254.79318566361,276.11762417181,275.02078912381,276.43324437061,305.98747682581,323.80739603701,347.48868427321
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",110.153508812,109.3866754804,114.6716901516,121.76489629705,129.97833811985,141.2971977516,143.86015954175,145.71243620845,148.1215186452,149.0665218206,150.9434496758,149.225939378,145.5570758824,141.712138221,138.1271877974,134.8947737392,127.4928813614,121.3231802389,116.285077628,115.1023421567,155.8227528096,168.2670919848,87.970649454,80.310653828,78.207501559,61.556877675,64.269136589,58.108751873,69.8903706997,51.96730975114,31.663584302,31.49048621949,32.04087623449,27.42644953857,26.8419365091931,27.6931617079778,28.0960178919773,26.4158110109973,26.3876625404578,24.7528781778221,24.6404331878233
442,"LUX","Luxembourg",38.6379693388,43.0346889674,44.387613825,45.6325522968,44.4957713006,35.5000115098,37.6733969416,33.714579945,38.4034340766,31.7056020002,27.2327084438,22.0886940307,21.387042711,17.7938687184,17.7610073372,18.5288754104,17.4830604664,15.6764001976,15.8482502528,15.58300606605,14.43343432485,14.33699263965,13.19540720305,13.228379762,11.2705951358,7.0893065135,7.04340648042,5.66813943226,4.4542335715,3.2109311809,3.638521961304,3.963307081012,2.993845035316,2.543025028628,2.90248866225183,2.58585588361814,2.65545678881802,2.30858840916686,2.23643529896346,1.98594887676534,2.28478439524175
446,"MAC","Macao",1.0666006035,1.05994658924,1.6834020329,2.6776198835,3.0568598301,3.1976141192,3.3993463765,8.10916745696,3.785451363,4.6028734271,5.98899503834,5.491519309403,6.156467749574,9.20288778816,8.473728011486,5.954102755988,7.2682850926,7.97790158141,8.02058734546,7.19270754496,7.13716303773,6.82212434125,7.1121494424,7.96616483062,7.64450393418,7.28431373129,8.026804911,9.53940442727,12.15128982822,12.92131743015,13.473161357787,15.380681341378,16.162068417036,17.351533938922,19.783578541035,19.43956759684,17.905952583518,17.571767379224,16.8809310849,17.68820353342,17.68680204352
807,"MKD","Macedonia",40.8350711788,40.7139647836,42.1079715416,45.9974153522,46.8173114784,49.8223782834,52.0925545618,53.5799680732,48.4758912734,52.8227917432,52.3566453774,84.0933488476,83.7743173922,87.5540219586,91.599992569,96.1042692794,98.8033299162,94.248331834,77.9256986288,90.2494136068,101.7289689202,99.5160944214001,98.7030007188,94.587070879,94.880913361,96.3957055831999,100.0311893396,90.1402172998,112.3796307988,98.4616958522,97.474197611,99.5116282629999,90.322668037,97.285500479,94.0600267066,97.6109691158001,96.8148236424397,100.50785302741,96.5537677315048,92.3829349819179,92.383916414566
450,"MDG","Madagascar",4.34116175132,4.34120355152,4.37842584121,4.59480658396,4.81178916885,4.85306744175,6.81324528786,7.09113882051,7.1130412224,8.21083824861,8.30404513751,7.75779621883,7.51084367677,9.00850152643,8.79641101086,9.26424690968,8.12380173273,9.24338574182,10.69631844526,9.1975863103,9.52910409676,10.21204578068,10.22048064093,10.57370505262,11.94739409107,12.5647630334,12.85512626399,13.75401909824,13.99772740274,14.46215071016,15.7600666854,17.22298722818,17.679165911577,18.10362747498,17.716005926725,18.14952268843,18.75393868943,19.7406175545,20.7212981394,20.9308232744,20.9707201422
454,"MWI","Malawi",5.46884024763,5.51486440463,5.36487951774,5.274497989162,5.36427872747,6.125524475577,7.07299530659,6.67780950895,7.05878873751,7.44415685347,6.52911037685,6.23929134556,6.12532699454,5.74481602019,5.52271785206,5.70801524552,5.7890621302,6.67544059685,6.46896147429,6.69396104962,7.199643748888,7.78633795575,7.394008598386,7.416290885232,8.512972215503,8.663012771241,8.73948370679,9.36358158287,9.68463942017999,9.78649688767,10.13073314067,11.16030514908,11.250561466173,11.557144834659,11.714065079965,11.882624348085,12.39275711718,12.80363205637,13.648042046885,13.735756505285,13.712639689285
458,"MYS","Malaysia",108.2877696576,108.1977485828,108.5285470008,111.2510857926,132.889573321,144.90741568,161.219468524,168.3582020112,189.905179039,207.61874890514,222.793021859,232.9250496662,246.102883589,256.4454227726,246.4545457854,232.9105054112,227.3043184946,226.8089238644,230.6470441428,250.3937721118,321.2366522668,326.710839107,321.323691319,333.325326461,319.489900221,336.771553394,384.972248445,396.590780396,366.057322665,296.535598008,286.835489319,295.395829774,344.912936115,296.435797055,338.518514912,364.089842067,365.21696527581,425.3413244551,415.08690957094,407.401401634217,399.456067578816
462,"MDV","Maldives",0.196952496197,0.196050212667,0.200511203389,0.200255131785,0.214410696846,0.23478454725,0.251789864599,0.216799994348,0.314309281107,0.353244786416,0.3218800090798,0.3816082322401,0.3790701307451,0.3749255106545,0.792267702991,0.361897923183,0.438567182671,0.470511196224,0.454939792592,0.39878846977,0.423767965085,0.423152973114,0.416029598234,0.493388396779,0.98078080064,1.17150491372,1.20000427055,0.984809387473,1.16968079987,1.283304894085,2.14917938811,2.580497318355,3.648232820749,4.6168278750785,4.7726561032363,4.802441988126,5.402738120445,5.092278616185,5.01189053858,5.24421191043,5.23840143713
466,"MLI","Mali",2.69766478485,2.69814639585,2.73024356614,2.89910679958,3.066586964,3.00756278698,3.33490162939,3.35554944148,3.33845361651,3.87835385025,4.20195489033,4.18872595015,3.77063793483,3.97332504169,3.78147870343,4.01710845027,3.820812978716,4.493169012698,3.758969967241,4.21920622428,4.182412066711,4.349116138583,4.347583184388,4.498149630686,5.713487412871,5.773358948228,5.786014092061,6.524884333901,6.62430394284,7.01603797977,6.99881126348,7.58234345779,7.658030989834,7.726464945424,7.899137916915,7.843678889355,8.139255232715,8.388799595465,9.03324078265,9.20235519745,9.18975514185
470,"MLT","Malta",8.9199041489,8.7617333328,12.5948090534,10.3035083375,9.4568016508,8.5296924041,9.7641871753,10.2674059169,12.7269905873,12.3427515253,12.8459462675,14.9809315713,16.6044864137,10.2569098487,15.0670781632,13.2704367881,20.0389938362,20.1449965912,21.485903291,22.6949037077,22.1627267016,19.9133491617,19.3413325734,25.6909152232,21.9121264854,19.1971310888,19.6166578975,18.6303935882,18.2305366158,18.0815961041,15.5121772074,18.5568427282,17.4061637999,18.1467439215,16.9890329815,18.11005391803,16.22422779479,16.62531421466,13.38130886426,12.4161701899,10.54249137486
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,"MTQ","Martinique",5.42333024924,5.42295826717,5.51060115802,6.2974604668,5.04168658644,6.5489947917,6.44849176767,6.662603299013,7.8295463428,6.80335706904,6.52826346682,6.59402246688,6.15255271813,6.17931418383,6.04451679888,7.17865169473,7.79715436908,8.44253289636999,11.39542508684,13.17669496571,14.2665837294,13.50190271842,15.37062258618,16.80009118055,16.14784544142,17.76109526633,17.96903939869,17.12350598682,13.74764708732,12.65441556308,13.49475954753,13.6792203582,14.351304461483,14.12295977427,14.69147071424,15.05875626441,15.40193585144,15.54123161585,15.72454108866,14.51685148464,14.49045466684
478,"MRT","Mauritania",1.34260581514,1.34139572274,1.5236082672,1.44947731645,1.52732539836,1.61680758921,2.84630664594,2.81729392593,2.7198031145,3.21973243194,2.82388879732,2.76463332486,2.78503788289,2.96635525734,3.73943066442,3.6751753522,2.61042803792,2.86626282404,4.44919456949,4.4948936653,3.93462984584,4.37229275739,10.84765557793,10.78621955457,8.15239943842,8.16665585756,8.33212853721,8.92399363312,9.46499290648001,9.77547033691,9.704579882375,10.842866272305,10.470978557876,11.343925568631,11.644987423569,11.909218943426,12.247271795659,12.627793314571,13.697065349717,13.661343117817,13.642156833217
480,"MUS","Mauritius",0.707919705229,0.708722808329,0.737019174132,0.768930183372,0.793360000606,0.770356687515,3.11208892175,3.033298094052,2.89370312675,3.427181844099,2.985211492386,2.802245898995,2.833830253329,3.438281198633,3.367850149435,3.551402866456,4.73159455837,4.922070125609,5.75519167245,5.82132096502,6.343054128509,6.681905053337,6.942839861332,6.652102038634,4.688776740125,5.06620184316,5.068838172714,5.47636602229,6.058681287027,6.29555765913,8.293035755425,11.092321286443,10.3036754112924,11.17511045155,12.042204616004,12.496898484014,13.272632912841,13.596494162011,15.01544604771,14.96381444931,14.97446524691
175,"MYT","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"MEX","Mexico",619.998600187,621.081897428,746.724517482,825.02975472,926.740984753,997.215645784,1110.705057407,1224.702574384,1328.63142899,1304.345944389,1493.9609711536,1544.6817681644,1633.2496363592,1673.5277970776,1773.165296095,1819.1415155196,1828.7404457156,1917.6753980192,1928.7421696198,2029.316545658,1852.1457794156,2006.0202894936,1983.9617726264,1983.6032997172,2242.8857461748,2044.9262871256,2146.5952522834,2333.7323353256,2518.4054650656,2409.5202679298,2529.78440763967,2414.80661237595,2188.7238638826,1923.1253139377,1864.548483267,1901.03682863225,1627.28549568125,1603.86050140584,1422.99081430156,1370.00501559447,1325.36136910291
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003064492,0.0003135788,0.0003207452,0.0003084312,0.0003130604,0.0003125384,0.00031769,0.000314912,0.0003138836,0.0003156968,0.0003167348,0.0003122124,0.0003174196,0.000321962,0.0002985724,0.0003017396
498,"MDA","Moldova",245.55243504092,245.55406015514,257.67701587953,311.95269712286,354.16250783848,396.49138547602,476.85579995294,474.75389659156,517.3663060886,526.65314395259,556.92659105036,502.25314698878,511.39346621682,516.80325052163,502.97083440024,477.71530574805,481.60495742375,509.13568003645,468.59605976825,432.13585304745,269.40013027767,201.70287429929,196.45785760567,148.778944782,90.2308033271,61.1918923376,54.7197057008,35.1687110361,29.4559751615,17.2454944635,10.3664805643,9.37681610069999,9.3094430667,10.4837017487,6.8077510783,6.2227404842,6.847280814,5.5767494861,7.6063952943,9.1705176484,9.1812843852
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",80.765401722,80.687950292,80.607616489,80.548621964,80.457584577,80.386071274,80.29716712,80.22033533,80.13938792,80.0624265,79.98287251,79.55873519,79.1679647,78.79291873,78.35399494,77.93849691,78.36269217,86.00538231,92.2695341919999,86.714958881,85.378443593,78.960151086,69.639479029,66.928171452,58.625932181,60.684474501,66.277258538,66.967266762,67.414284239,65.481062668,68.005118274,66.260305812,72.996508854,68.402808306,70.0515182920001,72.348029598,77.515889175,82.390374556,81.2203718510001,85.518851022,87.100205962
499,"MNE","Montenegro",217.2323035776,217.7298157448,215.2762356808,242.3556016748,259.8242548614,248.485743538,281.8700957528,304.0246276882,371.3800292144,392.3121542856,350.3848215352,323.3785608778,346.4382547074,369.199577548,393.671309136,400.7153750626,417.8509199768,411.0440509902,458.112590675,415.108856452,468.7366092206,389.8730479864,366.2054363456,321.3833722673,292.055403044,339.010445102,370.2269882563,392.7433908982,395.6083760564,297.7164919464,321.0357225233,325.686283678,350.3771354818,372.7702578744,381.1851330528,328.6298873475,343.2342482381,326.1748144717,309.940493034791,297.339584985749,292.3640469543
500,"MSR","Montserrat",0.0993066173085,0.0992006016229,0.1220952605386,0.145743767061,0.130038524662,0.1413046799623,0.1325250292908,0.1462466027442,0.1443980818884,0.1442858813434,0.1337647978144,0.1738387595242,0.1610910198507,0.1709633695369,0.161040670896,0.1517003850071,0.1794344695129,0.1954388784348,0.2401613415547,0.224693319085,0.2843928421331,0.2679548604088,0.3084830752276,0.2674583823183,0.2782716218767,0.3303028460768,0.3118560123144,0.3138034991716,0.2670151360046,0.2419339103803,1.4367892212297,1.945991847234,1.770168878801,1.7767559773384,1.7157138004281,1.3560727695426,1.2648510432864,1.5427284134243,1.5512976839828,1.4513876746033,1.4502668488033
